Country,OP CCI,CCI Short Title,OP ver,OP Status,Priority Code ,Thematic Objective Code,Thematic Objective Description,OP MP Title,MP CCI,MP ver,MP CCI Title (English),MP Status,MP Status Code,MP Article,Eligible Amount,EU Financing,ERDF Amount,CF Amount,is_submitted,thematic_objective_short_name
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Κατασκευή αυτοκινητόδρομου «Πάτρα – Πύργος» ,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Κατασκευή της Οδικής Παράκαμψης Χαλκίδας,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Κατασκευή του τμήματος «Λαμία - Ξυνιάδα» του αυτοκινητόδρομου «Κεντρικής Ελλάδας» (Ε65),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Ολοκλήρωση της κατασκευής οδικής σύνδεσης της περιοχής Ακτίου με το Δυτικό Άξονα Βορρά - Νότου– Φάση Β’ (ΕΡΓΟ PHASING),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,9,4,Supporting the shift towards a low-carbon economy in all ...,"Μετρό Αθήνας ΓΡΑΜΜΗ 4 - Τμήμα ""Άλσος Βεϊκου - Γουδή""",,,,,---,,,,,,not submitted,Low-Carbon Economy
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,10,4,Supporting the shift towards a low-carbon economy in all ...,Τηλεθέρμανση Φλώρινας,,,,,---,,,,,,not submitted,Low-Carbon Economy
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,14,6,Preserving and protecting the environment and promoting ...,Διευθέτηση ρέματος Εσχατιάς,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,14,6,Preserving and protecting the environment and promoting ...,Δίκτυα αποχέτευσης ακαθάρτων και εγκατάσταση επεξεργασίας λυμάτων του Δήμου Μαραθώνα (οικισμοί Μαραθώνα και Νέας Μάκρης),,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,14,6,Preserving and protecting the environment and promoting ...,Έργα αποχέτευσης και επεξεργασίας λυμάτων ΡΑΦΗΝΑΣ & ΑΡΤΕΜΙΔΑΣ,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,14,6,Preserving and protecting the environment and promoting ...,Ολοκληρωμένη Διαχείριση απορριμμάτων Πελοποννήσου,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,14,6,Preserving and protecting the environment and promoting ...,Ολοκληρωμένη Εγκατάσταση Διαχείρισης Απορριμμάτων (ΟΕΔΑ) Νοτιανατολικού Τομέα Θεσσαλονίκης,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M1OP001,Transport Infrastructure Environment and Sustainable Development - ERDF/CF,3,Adopted by EC,14,6,Preserving and protecting the environment and promoting ...,Ύδρευση Κέρκυρας,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M2OP001,Competitiveness Entrepreneurship and Innovation - ERDF/ESF,3,Adopted by MS,1,2,Enhancing access to and use and quality of information ...,4.   Σύνταξη των προσωρινών κτηματολογικών υποβάθρων και δημιουργία της κτηματογραφικής βάσης δεδομένων ανάρτησης σε περιοχές της τέταρτης γενιάς κτηματογραφήσεων στην Ελλάδα,,,,,---,,,,,,not submitted,Information & Communication Technologies
GR,2014GR16M2OP001,Competitiveness Entrepreneurship and Innovation - ERDF/ESF,3,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"2.   Ανάπτυξη και εκσυγχρονισμός συστήματος μεταφοράς και διανομής ηλεκτρικής ενέργειας μέσω της Διασύνδεσης της Κρήτης με το Ηπειρωτικό Σύστημα (Διασύνδεση Κρήτης με Πελοπόννησο, υποβρύχιο καλώδιο AC, 150 kV, 200 MVA) ",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,RVS ISTOČNA SLAVONIJA,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
GR,2014GR16M2OP001,Competitiveness Entrepreneurship and Innovation - ERDF/ESF,3,Adopted by MS,3,2,Enhancing access to and use and quality of information ...,5. Ανάπτυξη Ευζωνικών Υποδομών σε Αγροτικές Λευκές Περιοχές της Ελληνικής Επικράτειας και Υπηρεσίες Εκμετάλλευσης ‐ Αξιοποίησης των Υποδομών (Rural phasing),,,,,---,,,,,,not submitted,Information & Communication Technologies
GR,2014GR16M2OP001,Competitiveness Entrepreneurship and Innovation - ERDF/ESF,3,Adopted by MS,3,2,Enhancing access to and use and quality of information ...,6. Super Fast Broadband (SFBB),,,,,---,,,,,,not submitted,Information & Communication Technologies
GR,2014GR16M2OP012,Attica - ERDF/ESF,2,Adopted by EC,7,7,Promoting sustainable transport and removing bottlenecks ...,Επέκταση λιμένος Πειραιά  για την εξυπηρέτηση της Κρουαζιέρας,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,1,1,"Strengthening research, technological development and ...",Centar kompetencije za translacijsku medicinu Dječje bolnice Srebrnjak,,,,,---,,,,,,not submitted,Research & Innovation
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,1,1,"Strengthening research, technological development and ...",Otvorene znanstvene infrastrukturne platforme za inovativne primjene u gospodarstvu i društvu – O–ZIP,,,,,---,,,,,,not submitted,Research & Innovation
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,2,2,Enhancing access to and use and quality of information ...,Izgradnja agregacijskih (posredničkih) mreža nove generacije (NGN) u bijelim i sivim područjima mreža sljedeće generacije u Hrvatskoj,,,,,---,,,,,,not submitted,Information & Communication Technologies
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,BIOGRAD - PAŠMAN - TKON,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,Centar za gospodarenje otpadom Lećevica,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,Centar za gospodarenje otpadom Piškornica,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,KAŠTELA-TROGIR,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,RVS ZAGREB ISTOK,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,SPLIT-SOLIN,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,ZABOK-ZLATAR,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,ZAGREB,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HR,2014HR16M1OP001,Competitiveness and Cohesion  - ERDF/CF,2.2,Adopted by EC,9,10,"Investing in education, training and vocational training ...",Projekt e-Škole,,,,,---,,,,,,not submitted,Educational & Vocational Training
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,1,5,Promoting climate change adaptation and risk prevention,Mosoni-Duna torkolati szakaszának vízszint rehabilitációja,,,,,---,,,,,,not submitted,Climate Change Adaptation & Risk Prevention
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,1,5,Promoting climate change adaptation and risk prevention,VTT Felső-tiszai árvízvédelmi rendszer kiépítése,,,,,---,,,,,,not submitted,Climate Change Adaptation & Risk Prevention
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,1,5,Promoting climate change adaptation and risk prevention,VTT hullámtér rendezése,,,,,---,,,,,,not submitted,Climate Change Adaptation & Risk Prevention
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,1,5,Promoting climate change adaptation and risk prevention,VTT Közép-tiszai tározók kiépítése,,,,,---,,,,,,not submitted,Climate Change Adaptation & Risk Prevention
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,2,6,Preserving and protecting the environment and promoting ...," Budapesti szennyvíziszapok hosszú távú kezelése, ártalmatlanítása, hasznosítása",,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,3,6,Preserving and protecting the environment and promoting ...,Hulladékgazdálkodás – Közép-Duna-Vidék,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HU,2014HU16M1OP001,Environmental and Energy Efficiency  - ERDF/CF,2.2,Adopted by EC,5,4,Supporting the shift towards a low-carbon economy in all ...,Csepel-Kispest-Kelenföld (dél-budapesti) hőkooperáció kialakítása,,,,,---,,,,,,not submitted,Low-Carbon Economy
IT,2014IT16RFOP007,Campania - ERDF,1.3,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,Centro storico di Napoli. Valorizzazione del sito Unesco,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,"Burkolat-megerősítés, valamint forgalombiztonsági és környezetvédelmi beavatkozások a gyorsforgalmi úthálózat forgalomnak leginkább kitett szakaszain.",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,M0 Déli szektor rekonstrukció (I. ütem) (Deák Ferenc mederhíd felszerkezet cseréje nélkül),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,M30 Miskolc-országhatár I. ütem,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,"M6 Bóly - Ivándárda, országhatár között",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,Nagykapacitású motorvonat beszerzés,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,Szombathely állomás korszerűsítése,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Szeged - Hódmezővásárhely - Békéscsaba - Gyula szűk keresztmetszet kiváltás és villamosítás,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,4,7,Promoting sustainable transport and removing bottlenecks ...,83-as főút M1-Pápa között települések elkerülése és rekonstrukció,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
IE,2014IE16RFOP001,Border Midland and Western Regional - ERDF,2,Returned for modification by EC,2,2,Enhancing access to and use and quality of information ...,National Broadband Plan,,,,,---,,,,,,not submitted,Information & Communication Technologies
IE,2014IE16RFOP002,Southern & Eastern Regional Programme - ERDF,2,Adopted by EC,2,2,Enhancing access to and use and quality of information ...,National Broadband Plan,,,,,---,,,,,,not submitted,Information & Communication Technologies
IT,2014IT16M2OP002,Puglia  - ERDF/ESF,3,Adopted by EC,VII,7,Promoting sustainable transport and removing bottlenecks ...,Completamento dell’Ampliamento dell’Interporto Regionale di Puglia con la realizzazione di piattaforme logistiche dedicate,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
IT,2014IT16M2OP006,Calabria  - ERDF/ESF,1.3,Adopted by EC,,,,"Sistema di collegamento Multimodale ""Aeroporto – Stazione di Lamezia Terme Centrale – Germaneto – Catanzaro Lido""",,,,,---,,,,,,not submitted,
IT,2014IT16M2OP006,Calabria  - ERDF/ESF,1.3,Adopted by EC,,,,Sistema regionale banda ultra larga – “Calabria 100mbps”,,,,,---,,,,,,not submitted,
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,"Asse Ferroviario Napoli-Bari –Itinerario NA-BA, 1^ tratta: Variante alla linea Napoli-Cancello",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Asse Ferroviario Napoli-Bari –Itinerario Napoli – Bari. Raddoppio tratta Cancello – Frasso Telesino,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Asse Ferroviario Napoli-Bari. “Nodo di Bari – Bari Sud (variante tratta Bari C.le- Bari Torre a Mare),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Asse Ferroviario Palermo-Catania-Messina. Raddoppio della tratta Bicocca-Catenanuova,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP007,Campania - ERDF,1.3,Adopted by EC,4,4,Supporting the shift towards a low-carbon economy in all ...,Completamento delle opere della metropolitana di Napoli - Linea 1 - Materiale rotabile,,,,,---,,,,,,not submitted,Low-Carbon Economy
